Time,x,y,z,q1,q2,q3,q4,qdot1,qdot2,qdot3,qdot4
4.4,0.1248092672,0,0.2538695808,1.7878645639113e-16,0.248827114449614,1.09177245061739,4.57787516859003,-4.16806738674172e-17,-0.1612767001281,0.0691796272165313,0.0410419117550367
4.5,0.1274364,0,0.2511896,1.76388185766334e-16,0.233739799107348,1.09804441455377,4.58188155898427,-2.86061945371742e-17,-0.139153884308245,0.0560427810324311,0.0384644411849056
4.6,0.1296340288,0,0.2489477632,1.74746699206786e-16,0.221080072487501,1.10300717973695,4.5854930905597,-4.12485919769681e-17,-0.114906765340613,0.0438251172903537,0.033786839731584
4.7,0.1313806784,0,0.2471659776,1.73331494141143e-16,0.210810398775326,1.10683630067535,4.58858449167794,-1.19793820556627e-17,-0.0887145897209398,0.0323356906118386,0.0273099151887917
4.8,0.1326548736,0,0.2458661504,1.72437858632619e-16,0.203338145967715,1.10951437368078,4.59092168796862,6.5642742491656e-18,-0.0607181906598809,0.0213975408953497,0.0192854799315095
4.9,0.1334351392,0,0.2450701888,1.71965015439109e-16,0.19882451813217,1.11108856230261,4.59236860576078,-4.64739299973165e-18,-0.0310870592412459,0.010731048787354,0.0100544790695373
5,0.1337,0,0.2448,1.71817339835173e-16,0.197184031303119,1.11165231989857,4.59290122884482,0,-0,0,0
5.1,0.1337,0,0.2448,1.71817339835173e-16,0.197184031303119,1.11165231989857,4.59290122884482,0,-0,0,0
5.2,0.1337192992,0,0.2445693568,1.71874575245059e-16,0.196600564917458,1.11243139398868,4.59261905306654,-7.95240957883036e-19,-0.00867757921926492,0.0181138894046415,-0.00951229600219016
5.3,0.1337761536,0,0.2438898944,1.71923278558902e-16,0.195295840775622,1.115017870721,4.59130223176579,9.33180782647369e-18,-0.0171792286704293,0.0354695755289592,-0.0184531663323226
5.4,0.1338689984,0,0.2427803136,1.71981508389696e-16,0.193168533191268,1.11935537755037,4.58906659388888,-4.94943007476945e-20,-0.0256684250001721,0.0520526639452019,-0.0266545213508387
5.5,0.1339962688,0,0.2412593152,1.72044409660226e-16,0.190160947307801,1.12537652721422,4.58601630770913,-6.64098997148199e-18,-0.0342883768699982,0.067844463708816,-0.0339646152940993
5.6,0.1341564,0,0.2393456,1.7195152805796e-16,0.186265273582365,1.13296416852491,4.58227034465691,-4.67983645000176e-18,-0.043152745463727,0.0828251446327082,-0.040257749659342
5.7,0.1343478272,0,0.2370578688,1.72119210681086e-16,0.181523501654052,1.14190189947194,4.57799978486785,-2.10536397534516e-17,-0.0523302047188759,0.0969748954317881,-0.0454501044943188
5.8,0.1345689856,0,0.2344148224,1.72125819052073e-16,0.175772393992859,1.15233981869916,4.57321044185892,9.15685327627751e-18,-0.0619339049038505,0.110261690904435,-0.0494049247532033
5.9,0.1348183104,0,0.2314351616,1.72339465863868e-16,0.169099191162241,1.16395506537722,4.56813524420728,-1.8337374134772e-17,-0.0719670193601618,0.122660436260682,-0.0520956696725646
6,0.1350942368,0,0.2281375872,1.72183328895637e-16,0.161399723924595,1.17676263526295,4.56285629995429,1.88481363866009e-17,-0.0824799030881635,0.134131695914909,-0.0534395074901413
6.1,0.1353952,0,0.2245408,1.72676706310437e-16,0.152544461106574,1.19079141891903,4.55746553253827,-1.7123374072836e-17,-0.0935190684484284,0.144625367641141,-0.0533494494348899
6.2,0.1357196352,0,0.2206635008,1.72719827931116e-16,0.142630781729759,1.20571162526009,4.55219236185512,4.80534810468449e-17,-0.105009991688765,0.154104946995134,-0.0518674768104449
6.3,0.1360659776,0,0.2165243904,1.72897243974761e-16,0.131545641665244,1.22152540787378,4.54713767820567,-2.54136649224804e-19,-0.116951587858399,0.162511224842072,-0.0489494064136446
6.4,0.1364326624,0,0.2121421696,1.7330226154351e-16,0.119244790981882,1.23812468641632,4.54244436422225,1.73580730345986e-17,-0.129294894210455,0.169785595829266,-0.0446010180994868
6.5,0.1368181248,0,0.2075355392,1.73258324277176e-16,0.105691291087806,1.25539334996579,4.53825441329667,-4.74480477564294e-18,-0.141970869473672,0.17586686735662,-0.0388495481169762
6.6,0.1372208,0,0.2027232,1.73840682918503e-16,0.0908560985312076,1.27320910704968,4.53470603717711,4.72512291257001e-17,-0.154891602368877,0.180693541281924,-0.0317448873374384
6.7,0.1376391232,0,0.1977238528,1.74272373137016e-16,0.0746189912853412,1.2915525978053,4.53191850189107,-2.33116734041361e-17,-0.167996111551044,0.184187220965426,-0.0233031558186966
